BusinessEntityID,rowguid,ModifiedDate,extraction_date
501,6FECC50B-6164-444A-A8A0-995C55D65CDD,2017-12-13T13:21:08.790Z,2025-04-24T15:15:54.614Z
502,AFFC858F-CD66-47DB-8CB1-612F8D248BEF,2017-12-13T13:21:08.820Z,2025-04-24T15:15:54.614Z
503,E1A39DCD-FE8D-415B-B255-53AFFD405601,2017-12-13T13:21:08.883Z,2025-04-24T15:15:54.614Z
504,B919CCF9-4C2E-4AC4-B964-4AC54C19C0F4,2017-12-13T13:21:08.897Z,2025-04-24T15:15:54.614Z
505,898D6D1A-9701-4AF7-9890-0B3E09E91C6B,2017-12-13T13:21:08.930Z,2025-04-24T15:15:54.614Z
506,B448884C-FED2-4100-9472-543E01ADEB54,2017-12-13T13:21:08.960Z,2025-04-24T15:15:54.614Z
507,20148AD4-2C9F-434C-9B56-EF2E3AE23AE5,2017-12-13T13:21:08.990Z,2025-04-24T15:15:54.614Z
508,A937C4DC-F1C0-4420-A5B4-601C5DDD587D,2017-12-13T13:21:09.007Z,2025-04-24T15:15:54.614Z
509,60C5AB80-7EFC-4DD4-BC9F-321DD8E0EF51,2017-12-13T13:21:09.053Z,2025-04-24T15:15:54.614Z
510,8510CC66-D5CA-4FAA-8E1E-1EEC8B837B5F,2017-12-13T13:21:09.070Z,2025-04-24T15:15:54.614Z
511,E0EC3E6B-AB40-40AA-BA5A-A812C4C9930E,2017-12-13T13:21:09.117Z,2025-04-24T15:15:54.614Z
512,18F1694D-F005-402B-90D0-BB8238B70D17,2017-12-13T13:21:09.133Z,2025-04-24T15:15:54.614Z
513,61858D89-6474-45A1-A977-4B1BD161DC6E,2017-12-13T13:21:09.193Z,2025-04-24T15:15:54.614Z
514,2696C78C-EC97-43DB-9D36-18496F5FD1D9,2017-12-13T13:21:09.210Z,2025-04-24T15:15:54.614Z
515,174D4AA3-04F1-4D46-98F9-59BC8EB185BF,2017-12-13T13:21:09.257Z,2025-04-24T15:15:54.614Z
516,B36E231B-EF28-48C8-8364-D72B3F7912BF,2017-12-13T13:21:09.273Z,2025-04-24T15:15:54.614Z
517,A696A95E-45FF-4773-9DC6-596E9A692F4E,2017-12-13T13:21:09.320Z,2025-04-24T15:15:54.614Z
518,DC24A19C-F55E-48E5-8A8E-ABEEB3275477,2017-12-13T13:21:09.337Z,2025-04-24T15:15:54.614Z
519,17F66927-2B28-4B47-9EF1-69B784D68176,2017-12-13T13:21:09.383Z,2025-04-24T15:15:54.614Z
520,40D7D9B9-ACE3-4EC6-981E-8D28A2B95EE7,2017-12-13T13:21:09.397Z,2025-04-24T15:15:54.614Z
521,DB41F9A8-DD45-4407-BC23-F54D052661E5,2017-12-13T13:21:09.443Z,2025-04-24T15:15:54.614Z
522,42855243-CA6D-4634-82FF-32ABFE58DD4F,2017-12-13T13:21:09.460Z,2025-04-24T15:15:54.614Z
523,11205358-53F2-497E-832B-11A391DE5AA0,2017-12-13T13:21:09.490Z,2025-04-24T15:15:54.614Z
524,27C39F90-05AB-4B22-BA82-2EB475C2B166,2017-12-13T13:21:09.523Z,2025-04-24T15:15:54.614Z
525,5144E0FB-F6C0-442C-B6AA-FABDF7ACC265,2017-12-13T13:21:09.553Z,2025-04-24T15:15:54.614Z
526,6D0E15E6-C8D5-45F1-96B0-3DD8D7458DFC,2017-12-13T13:21:09.570Z,2025-04-24T15:15:54.614Z
527,7F302B3D-B61D-4790-B5C6-137065191793,2017-12-13T13:21:09.617Z,2025-04-24T15:15:54.614Z
528,431A0F45-CD00-4182-88E4-814ECFB04F2A,2017-12-13T13:21:09.633Z,2025-04-24T15:15:54.614Z
529,74D8527F-81BE-45D3-A6F0-3750E22E805B,2017-12-13T13:21:09.680Z,2025-04-24T15:15:54.614Z
530,4DD450B1-6F8C-4597-81DC-217475806605,2017-12-13T13:21:09.693Z,2025-04-24T15:15:54.614Z
531,E13B82CD-BBF9-4538-AE21-45EAC2388E33,2017-12-13T13:21:09.740Z,2025-04-24T15:15:54.614Z
532,DFE536C3-839F-484F-8058-56E4BC544994,2017-12-13T13:21:09.757Z,2025-04-24T15:15:54.614Z
533,A4FA33AC-8CDC-4844-BC78-F8C25DF23063,2017-12-13T13:21:09.803Z,2025-04-24T15:15:54.614Z
534,B72D886F-D95D-4CC1-BA27-05F503A193BA,2017-12-13T13:21:09.820Z,2025-04-24T15:15:54.614Z
535,44641BE2-1E5B-45A6-8F52-67352528CFD1,2017-12-13T13:21:09.850Z,2025-04-24T15:15:54.614Z
536,DBCA83AE-3363-424F-BD72-247D4847C3AA,2017-12-13T13:21:09.883Z,2025-04-24T15:15:54.614Z
537,9408BF8A-02B7-4492-B4BB-3627AE5795ED,2017-12-13T13:21:09.913Z,2025-04-24T15:15:54.614Z
538,CB369F11-6FC5-4365-BA95-47B9011894DF,2017-12-13T13:21:09.943Z,2025-04-24T15:15:54.614Z
539,4793278B-80FE-43AE-B50B-7EDFFEB1C464,2017-12-13T13:21:09.977Z,2025-04-24T15:15:54.614Z
540,FF33A822-7DF5-4A74-827B-2B7E09C45B41,2017-12-13T13:21:10.007Z,2025-04-24T15:15:54.614Z
541,0350A136-5A8A-49AE-83C4-0155CE4FEB08,2017-12-13T13:21:10.040Z,2025-04-24T15:15:54.614Z
542,AEC47DCD-92DE-4BFB-89AF-4D2917B9F875,2017-12-13T13:21:10.053Z,2025-04-24T15:15:54.614Z
543,73D2F332-A2D9-4F6A-BA3F-29A684D3A2D5,2017-12-13T13:21:10.100Z,2025-04-24T15:15:54.614Z
544,453827FB-B58B-4FA1-8084-F88683FA9B03,2017-12-13T13:21:10.117Z,2025-04-24T15:15:54.614Z
545,7243C129-81F2-4B9F-A86D-5FAE02BA938D,2017-12-13T13:21:10.163Z,2025-04-24T15:15:54.614Z
546,745AFBE7-4B7F-426F-AE4A-392EAA58CAC3,2017-12-13T13:21:10.180Z,2025-04-24T15:15:54.614Z
547,E51A92F3-F14E-4710-AD61-FB12B36411A0,2017-12-13T13:21:10.227Z,2025-04-24T15:15:54.614Z
548,4084D9D8-47B8-422C-95B3-849EF0B7A829,2017-12-13T13:21:10.240Z,2025-04-24T15:15:54.614Z
549,ED4A9742-7E4A-4020-9AFD-B01F57914EB5,2017-12-13T13:21:10.290Z,2025-04-24T15:15:54.614Z
550,36F26B90-1956-4ECF-B43A-8838F9273505,2017-12-13T13:21:10.320Z,2025-04-24T15:15:54.614Z
551,0AD1A982-7A9E-4782-8702-57CE38C24A5E,2017-12-13T13:21:10.350Z,2025-04-24T15:15:54.614Z
552,39B98589-5871-4B64-B119-889FF1D22484,2017-12-13T13:21:10.367Z,2025-04-24T15:15:54.614Z
553,18ADCC83-259A-495E-A0EA-93B1863E8AC7,2017-12-13T13:21:10.413Z,2025-04-24T15:15:54.614Z
554,F093D91E-D68F-4F16-9B24-3D6B31551C92,2017-12-13T13:21:10.443Z,2025-04-24T15:15:54.614Z
555,DCA0E124-76A1-408B-8A7A-ABA42F9D928B,2017-12-13T13:21:10.477Z,2025-04-24T15:15:54.614Z
556,9BF1EF87-7E95-4136-91F0-8C49E0A209D7,2017-12-13T13:21:10.490Z,2025-04-24T15:15:54.614Z
557,EB42F64C-0195-477A-96B5-C05C2834E2D6,2017-12-13T13:21:10.540Z,2025-04-24T15:15:54.614Z
558,BF90612E-99F9-45C3-A745-68FE8FF150FF,2017-12-13T13:21:10.553Z,2025-04-24T15:15:54.614Z
559,43748C25-1CBA-4528-9F83-109FAA41494C,2017-12-13T13:21:10.600Z,2025-04-24T15:15:54.614Z
560,CECEDDD3-1B57-4D4B-89A5-CD96BCD8CF67,2017-12-13T13:21:10.617Z,2025-04-24T15:15:54.614Z
561,64517313-444F-4F54-BA10-7C8B2E6C923B,2017-12-13T13:21:10.663Z,2025-04-24T15:15:54.614Z
562,2BEB0C9C-FE10-456C-AD3E-CEBFF766E8F7,2017-12-13T13:21:10.680Z,2025-04-24T15:15:54.614Z
563,C61697C1-9D7C-48A9-AF98-AE6D064501D2,2017-12-13T13:21:10.727Z,2025-04-24T15:15:54.614Z
564,E5058F07-4136-4BCC-B999-F190F7655BF4,2017-12-13T13:21:10.740Z,2025-04-24T15:15:54.614Z
565,66074254-017E-4920-9EA0-3AA52855BAAE,2017-12-13T13:21:10.790Z,2025-04-24T15:15:54.614Z
566,0C963B46-4C46-47CB-888C-AC9530995DB9,2017-12-13T13:21:10.803Z,2025-04-24T15:15:54.614Z
567,2F2A9181-0790-4945-86AC-5EF6942AAEBC,2017-12-13T13:21:10.850Z,2025-04-24T15:15:54.614Z
568,E786FA8A-BB75-4CC7-A297-3B5B6D1509D6,2017-12-13T13:21:10.867Z,2025-04-24T15:15:54.614Z
569,CF185C68-11D5-4398-AE34-3AE468D2BB04,2017-12-13T13:21:10.897Z,2025-04-24T15:15:54.614Z
570,07B26902-4356-4BAB-B78C-3FA4801E677F,2017-12-13T13:21:10.930Z,2025-04-24T15:15:54.614Z
571,792DE763-274B-4C05-BBE2-06260C741DCE,2017-12-13T13:21:10.960Z,2025-04-24T15:15:54.614Z
572,7976AB1E-1D9C-482A-8BB2-5EE224AE7A2B,2017-12-13T13:21:10.977Z,2025-04-24T15:15:54.614Z
573,562861A4-DE3E-4433-9A51-38BA4485D4BC,2017-12-13T13:21:11.023Z,2025-04-24T15:15:54.614Z
574,EE1F7CF8-9430-4069-B21E-5645B3E38D03,2017-12-13T13:21:11.040Z,2025-04-24T15:15:54.614Z
575,AA0EB4C8-CD6F-4C42-8D98-A6D1456B6BE6,2017-12-13T13:21:11.087Z,2025-04-24T15:15:54.614Z
576,45BD8870-EC23-4302-8EA7-EFCF8ABC491B,2017-12-13T13:21:11.100Z,2025-04-24T15:15:54.614Z
577,BED2C52C-D615-4935-A972-E96549A1979F,2017-12-13T13:21:11.147Z,2025-04-24T15:15:54.614Z
578,F7351A2D-3263-4E86-82BB-0FDA431968CC,2017-12-13T13:21:11.163Z,2025-04-24T15:15:54.614Z
579,BF1C2270-EF57-45AA-8CA0-A9059FCBABCE,2017-12-13T13:21:11.210Z,2025-04-24T15:15:54.614Z
580,AA973539-1FAB-433D-8B18-7503038F1D88,2017-12-13T13:21:11.227Z,2025-04-24T15:15:54.614Z
581,2864BF6A-8663-4A50-8C5C-28DEC9030881,2017-12-13T13:21:11.273Z,2025-04-24T15:15:54.614Z
582,C1D11802-B1DC-400F-B7DA-8B900587A28D,2017-12-13T13:21:11.290Z,2025-04-24T15:15:54.614Z
583,E0C05833-077A-46A1-9AFA-90D59E4E0D58,2017-12-13T13:21:11.337Z,2025-04-24T15:15:54.614Z
584,5A2CF5AF-034F-462C-AB7E-D7854A2208C5,2017-12-13T13:21:11.350Z,2025-04-24T15:15:54.614Z
585,20EB1E19-7F9C-4B88-B908-678864B947AB,2017-12-13T13:21:11.397Z,2025-04-24T15:15:54.614Z
586,A5AFD4F1-2F13-4501-897F-ED8F9101C203,2017-12-13T13:21:11.413Z,2025-04-24T15:15:54.614Z
587,B1A435D8-BC5B-41E3-865C-9AC26BBFF99F,2017-12-13T13:21:11.460Z,2025-04-24T15:15:54.614Z
588,32894551-F88F-4CA5-9C35-5ABA23273B64,2017-12-13T13:21:11.477Z,2025-04-24T15:15:54.614Z
589,7C7D7BE3-FC04-41B0-9CBD-D9C089C3FB15,2017-12-13T13:21:11.523Z,2025-04-24T15:15:54.614Z
590,F3FFCC01-7ECA-4922-9C01-D9C3B79303F0,2017-12-13T13:21:11.540Z,2025-04-24T15:15:54.614Z
591,7C64FB48-F4B5-4B07-923D-FCABDFBD7B8B,2017-12-13T13:21:11.570Z,2025-04-24T15:15:54.614Z
592,89D13C01-4763-442D-9CD7-163D623E12CE,2017-12-13T13:21:11.600Z,2025-04-24T15:15:54.614Z
593,33D2D731-2870-4478-8E61-DF636CB5FD7E,2017-12-13T13:21:11.633Z,2025-04-24T15:15:54.614Z
594,53EED045-908E-433A-B03C-986B88BA214F,2017-12-13T13:21:11.647Z,2025-04-24T15:15:54.614Z
595,1E24EAD6-2259-4A98-AA9D-0406709637B7,2017-12-13T13:21:11.693Z,2025-04-24T15:15:54.614Z
596,8EA3F357-810B-46A0-99F9-F66A75D32130,2017-12-13T13:21:11.710Z,2025-04-24T15:15:54.614Z
597,737030AF-8EC5-4538-80CA-2AEB672BEFDC,2017-12-13T13:21:11.757Z,2025-04-24T15:15:54.614Z
598,9868153C-5051-484E-878C-DF48D1079BB3,2017-12-13T13:21:11.773Z,2025-04-24T15:15:54.614Z
599,9C3FA42D-327E-40FE-A3C5-076B364626E2,2017-12-13T13:21:11.820Z,2025-04-24T15:15:54.614Z
600,B5280A4E-48B3-4B1F-AD99-D686DCE9504A,2017-12-13T13:21:11.837Z,2025-04-24T15:15:54.614Z
601,C64A4CFB-5F54-4137-A504-E4D8BAD35CFD,2017-12-13T13:21:11.883Z,2025-04-24T15:15:54.614Z
602,C62E7F03-D8FC-48A5-8F1F-3FDF4E709019,2017-12-13T13:21:11.897Z,2025-04-24T15:15:54.614Z
603,7A905A49-04B9-4461-9A8F-95AED6FE1491,2017-12-13T13:21:11.943Z,2025-04-24T15:15:54.614Z
604,A1B3612A-413F-452A-B40E-415A3C37F3B8,2017-12-13T13:21:11.960Z,2025-04-24T15:15:54.614Z
605,362C1B20-B899-400B-9C5C-090BD7DCCFC9,2017-12-13T13:21:11.990Z,2025-04-24T15:15:54.614Z
606,0FD44CE8-B17C-42AE-AC64-461824C8C1E5,2017-12-13T13:21:12.023Z,2025-04-24T15:15:54.614Z
607,4365178F-AF6F-461D-8AC7-85066E638422,2017-12-13T13:21:12.053Z,2025-04-24T15:15:54.614Z
608,5DAA1B9B-B8BC-474F-8C9F-22DAEEFAE9A6,2017-12-13T13:21:12.087Z,2025-04-24T15:15:54.614Z
609,A273D213-5D34-4FDD-BFC3-EAD7D32D3539,2017-12-13T13:21:12.117Z,2025-04-24T15:15:54.614Z
610,3E81A93B-2249-4E5E-8C0A-E9AC0411938E,2017-12-13T13:21:12.133Z,2025-04-24T15:15:54.614Z
611,49F4B247-5781-4FB1-987A-871450688651,2017-12-13T13:21:12.180Z,2025-04-24T15:15:54.614Z
612,FC0C49B4-ECBE-43CD-8977-FB053E23E87D,2017-12-13T13:21:12.193Z,2025-04-24T15:15:54.614Z
613,87291F02-5932-4DE4-9AF8-1F52B6A277C5,2017-12-13T13:21:12.240Z,2025-04-24T15:15:54.614Z
614,7B0C7020-AD4D-4CB0-9745-33F29A434B93,2017-12-13T13:21:12.273Z,2025-04-24T15:15:54.614Z
615,B36D8395-D938-4277-9F73-73C31F20C5DF,2017-12-13T13:21:12.303Z,2025-04-24T15:15:54.614Z
616,8742C61D-3E93-4795-AC6B-305301267161,2017-12-13T13:21:12.320Z,2025-04-24T15:15:54.614Z
617,233C17D7-0266-4038-88AE-F1A105EAFD13,2017-12-13T13:21:12.367Z,2025-04-24T15:15:54.614Z
618,A5015B78-8656-4C34-8E62-E1397062C5EA,2017-12-13T13:21:12.383Z,2025-04-24T15:15:54.614Z
619,34185193-D430-48EF-8F7C-CFF8A7EAEFF1,2017-12-13T13:21:12.430Z,2025-04-24T15:15:54.614Z
620,5C93FFCB-E7CF-483C-A9C0-39E1546453FB,2017-12-13T13:21:12.443Z,2025-04-24T15:15:54.614Z
621,4BB3275A-C54E-42DE-8B55-70067FEE04B9,2017-12-13T13:21:12.490Z,2025-04-24T15:15:54.614Z
622,5D7A6890-EB83-435F-9E10-C010FBAAEC4F,2017-12-13T13:21:12.617Z,2025-04-24T15:15:54.614Z
623,83385227-8CF5-446E-9A24-A970EBA30911,2017-12-13T13:21:12.663Z,2025-04-24T15:15:54.614Z
624,F99E23F0-6497-4CE7-9A83-73DA2271271A,2017-12-13T13:21:12.693Z,2025-04-24T15:15:54.614Z
625,E51FD45C-0E42-45BB-99ED-97E2A06943FC,2017-12-13T13:21:12.740Z,2025-04-24T15:15:54.614Z
626,249F01FF-C67C-4C55-A583-86E1684A560E,2017-12-13T13:21:12.757Z,2025-04-24T15:15:54.614Z
627,0FD7C4FF-8A6D-475F-A65F-FA4A8CF3D8A6,2017-12-13T13:21:12.790Z,2025-04-24T15:15:54.614Z
628,70ECA176-BD8E-4765-A749-7A7469A2D499,2017-12-13T13:21:12.820Z,2025-04-24T15:15:54.614Z
629,82850467-C43C-40E6-9E8E-E1DDC6A405F5,2017-12-13T13:21:12.850Z,2025-04-24T15:15:54.614Z
630,51FF43D6-6722-4C7F-A3D1-7EBE2D1E9FD4,2017-12-13T13:21:12.883Z,2025-04-24T15:15:54.614Z
631,3298AB26-DEFE-496F-9B58-23634643B9B6,2017-12-13T13:21:12.930Z,2025-04-24T15:15:54.614Z
632,18F2B0F3-70AF-4559-929E-155138C89D0D,2017-12-13T13:21:12.943Z,2025-04-24T15:15:54.614Z
633,318B4518-7433-4FB8-B0CE-F7207C0F26F1,2017-12-13T13:21:12.990Z,2025-04-24T15:15:54.614Z
634,50EFD098-A980-4CA0-9929-F46972C09123,2017-12-13T13:21:13.007Z,2025-04-24T15:15:54.614Z
635,2FC2FA11-0630-4C3D-8BA1-FAA035C696B9,2017-12-13T13:21:13.040Z,2025-04-24T15:15:54.614Z
636,1A185C4B-8391-4F4C-8B86-6FF5FE5C7642,2017-12-13T13:21:13.070Z,2025-04-24T15:15:54.614Z
637,CF4D02DC-F7F4-4180-B327-D2492D35C0FD,2017-12-13T13:21:13.100Z,2025-04-24T15:15:54.614Z
638,08BBC579-C84F-445A-A0A4-22944CFFB551,2017-12-13T13:21:13.133Z,2025-04-24T15:15:54.614Z
639,D2C9A348-BEC2-4A94-86F9-27941D979201,2017-12-13T13:21:13.163Z,2025-04-24T15:15:54.614Z
640,D2172DE4-6C2D-405A-9CA3-F1E50C30CD64,2017-12-13T13:21:13.193Z,2025-04-24T15:15:54.614Z
641,23CD476A-710E-4573-BD51-884BBDCE0BF3,2017-12-13T13:21:13.227Z,2025-04-24T15:15:54.614Z
642,B34A2470-86EF-4C8F-BA0F-0AD02B6CF4B5,2017-12-13T13:21:13.240Z,2025-04-24T15:15:54.614Z
643,233AF53C-5DB7-46DF-BE28-3166A07DAAF5,2017-12-13T13:21:13.290Z,2025-04-24T15:15:54.614Z
644,EC8477AC-05C8-49C8-9974-D33350E2BC7A,2017-12-13T13:21:13.303Z,2025-04-24T15:15:54.614Z
645,11D911F3-8DBD-4C47-B2CA-015B518A6632,2017-12-13T13:21:13.350Z,2025-04-24T15:15:54.614Z
646,01039EDD-6370-4228-9204-0E8FA1D8FFBD,2017-12-13T13:21:13.367Z,2025-04-24T15:15:54.614Z
647,A5962407-7DD2-454A-AEE6-6631A1FB55AA,2017-12-13T13:21:13.413Z,2025-04-24T15:15:54.614Z
648,323C69EA-2512-4492-93CA-7CDF3368BA45,2017-12-13T13:21:13.430Z,2025-04-24T15:15:54.614Z
649,95F2B91B-31E8-4AE4-9776-10D7437525CC,2017-12-13T13:21:13.490Z,2025-04-24T15:15:54.614Z
650,6C82A1FD-9614-4254-8220-165E58935A78,2017-12-13T13:21:13.507Z,2025-04-24T15:15:54.614Z
651,DA3E1C26-CD16-4DD0-A408-351DA3DCE86B,2017-12-13T13:21:13.553Z,2025-04-24T15:15:54.614Z
652,47E41681-4ED6-4CC3-9386-8C1DF8F67889,2017-12-13T13:21:13.570Z,2025-04-24T15:15:54.614Z
653,86DDDA1E-F774-43D3-B83B-9E45D0DE7A2C,2017-12-13T13:21:13.633Z,2025-04-24T15:15:54.614Z
654,A2D7DDE1-679F-4A02-8A72-1D12CE435448,2017-12-13T13:21:13.647Z,2025-04-24T15:15:54.614Z
655,B61FF194-494B-4C86-842D-743BF1C54832,2017-12-13T13:21:13.680Z,2025-04-24T15:15:54.614Z
656,504DBE72-741A-44BF-B5F2-26418503DD01,2017-12-13T13:21:13.710Z,2025-04-24T15:15:54.614Z
657,800C3ADE-3E5D-4E6C-A8D3-B4BC424BF980,2017-12-13T13:21:13.740Z,2025-04-24T15:15:54.614Z
658,DF82DDD5-25DF-4126-B9C6-FBA7B33B4008,2017-12-13T13:21:13.773Z,2025-04-24T15:15:54.614Z
659,955A0EDA-A578-4F4B-B586-91F3015CCA2E,2017-12-13T13:21:13.803Z,2025-04-24T15:15:54.614Z
660,14AA510C-EB7C-4A77-854D-5C282BE421C7,2017-12-13T13:21:13.820Z,2025-04-24T15:15:54.614Z
661,D7030CF1-12EB-40FA-AE06-D8F1DCD02086,2017-12-13T13:21:13.867Z,2025-04-24T15:15:54.614Z
662,58B5FF12-2B7F-400B-972E-9CB1ADDBDDCF,2017-12-13T13:21:13.883Z,2025-04-24T15:15:54.614Z
663,27054F84-172E-4D76-BB4E-3D15650DFF50,2017-12-13T13:21:13.930Z,2025-04-24T15:15:54.614Z
664,54CE67DA-5EB8-4F4F-A791-41111FEA0D4F,2017-12-13T13:21:13.943Z,2025-04-24T15:15:54.614Z
665,BDFD40C6-0424-4C54-BF70-B3479EC8BF2F,2017-12-13T13:21:13.990Z,2025-04-24T15:15:54.614Z
666,2814B6BE-32EF-4CD0-8D71-4D657604FECF,2017-12-13T13:21:14.007Z,2025-04-24T15:15:54.614Z
667,8E0815D9-AC29-4D15-B7ED-50C9EDAFF5CC,2017-12-13T13:21:14.053Z,2025-04-24T15:15:54.614Z
668,09B6B616-1384-4048-B359-63631FAA99E7,2017-12-13T13:21:14.070Z,2025-04-24T15:15:54.614Z
669,5691C10C-69BE-4D5D-B58B-0E0F789F2A35,2017-12-13T13:21:14.117Z,2025-04-24T15:15:54.614Z
670,B678FA93-EBF6-449F-8BC2-8F1AD81C8797,2017-12-13T13:21:14.133Z,2025-04-24T15:15:54.614Z
671,14770CB8-4A56-414F-B389-2EFFAC3B6336,2017-12-13T13:21:14.180Z,2025-04-24T15:15:54.614Z
672,FC8A32D5-99C8-4829-A5E7-FE14AC405778,2017-12-13T13:21:14.193Z,2025-04-24T15:15:54.614Z
673,81D6C3EE-8E56-4EDB-8B19-35A8947F68C6,2017-12-13T13:21:14.240Z,2025-04-24T15:15:54.614Z
674,BB48DDA4-11FD-4634-95DA-2FA581F7DF4C,2017-12-13T13:21:14.257Z,2025-04-24T15:15:54.614Z
675,DC03CE92-ABB8-4279-BDC2-35F3D99132EF,2017-12-13T13:21:14.303Z,2025-04-24T15:15:54.614Z
676,A388B6D8-6EAE-400A-921A-AAFCBE323B89,2017-12-13T13:21:14.320Z,2025-04-24T15:15:54.614Z
677,A8AF405B-2D7E-4FD8-919E-7D3AFF1AA657,2017-12-13T13:21:14.367Z,2025-04-24T15:15:54.614Z
678,7DA68931-9EF6-4E03-A115-26216F44B87A,2017-12-13T13:21:14.383Z,2025-04-24T15:15:54.614Z
679,E25DBCF4-EB30-419B-A24B-D85F885F2367,2017-12-13T13:21:14.413Z,2025-04-24T15:15:54.614Z
680,48C9C262-E84C-4CFD-8C4C-9D8836FC1652,2017-12-13T13:21:14.430Z,2025-04-24T15:15:54.614Z
681,FE3D2482-71A9-40C6-A64A-1FB2ACEB6285,2017-12-13T13:21:14.477Z,2025-04-24T15:15:54.614Z
682,F79E6F7E-8F0F-415A-8EC7-01CBB1479B62,2017-12-13T13:21:14.490Z,2025-04-24T15:15:54.614Z
683,88582387-9A98-4606-A784-C8B7A41357C8,2017-12-13T13:21:14.540Z,2025-04-24T15:15:54.614Z
684,CEA6036F-6411-4BE3-BB7B-06C36415C5BF,2017-12-13T13:21:14.553Z,2025-04-24T15:15:54.614Z
685,4CB66410-5652-49D9-9514-DE45F35FD91D,2017-12-13T13:21:14.600Z,2025-04-24T15:15:54.614Z
686,26B5A0FA-67E7-4609-8092-948936B74F06,2017-12-13T13:21:14.617Z,2025-04-24T15:15:54.614Z
687,E88F3E04-1DB8-451A-BE8E-666DCBB70A6A,2017-12-13T13:21:14.663Z,2025-04-24T15:15:54.614Z
688,BAF3FF2E-EF9C-44E5-B549-37C3CB71137C,2017-12-13T13:21:14.680Z,2025-04-24T15:15:54.614Z
689,330B48F9-E0A7-4ED1-AD5C-D2091C291C4C,2017-12-13T13:21:14.727Z,2025-04-24T15:15:54.614Z
690,BCD9EC8D-7D0F-4499-A5D2-B88AA83832A6,2017-12-13T13:21:14.740Z,2025-04-24T15:15:54.614Z
691,44B01E65-4E49-4A76-980E-B8968C7EC0B0,2017-12-13T13:21:14.790Z,2025-04-24T15:15:54.614Z
692,867612E1-3AE9-49D3-82BA-5457D0FE2727,2017-12-13T13:21:14.803Z,2025-04-24T15:15:54.614Z
693,4FAF1D92-09F5-4840-8884-3027B4D2C166,2017-12-13T13:21:14.850Z,2025-04-24T15:15:54.614Z
694,9C29A0A9-406C-467F-A1C6-5110BE3A4C06,2017-12-13T13:21:14.867Z,2025-04-24T15:15:54.614Z
695,E07BE2B5-F63A-4AE7-9B50-0AC643B9AD28,2017-12-13T13:21:14.913Z,2025-04-24T15:15:54.614Z
696,1A7940B7-A22D-49DE-A8A9-28623252F616,2017-12-13T13:21:14.930Z,2025-04-24T15:15:54.614Z
697,4BB7B0E7-B988-45F8-981E-5BDFA1C5AF14,2017-12-13T13:21:14.977Z,2025-04-24T15:15:54.614Z
698,E452BC6A-8D88-40C2-84E0-B06F1F566403,2017-12-13T13:21:14.990Z,2025-04-24T15:15:54.614Z
699,6D622B7B-F4EF-4D41-97A7-B5A12A3DB445,2017-12-13T13:21:15.040Z,2025-04-24T15:15:54.614Z
700,62DCC441-2D93-4D39-AE6A-DCBEB29C9A32,2017-12-13T13:21:15.053Z,2025-04-24T15:15:54.614Z
701,357604BB-187C-44D2-9B3D-0DC2F64FAD74,2017-12-13T13:21:15.100Z,2025-04-24T15:15:54.614Z
702,0737C620-D38E-470F-ACE7-70763344FFFB,2017-12-13T13:21:15.117Z,2025-04-24T15:15:54.614Z
703,45670BC8-1D08-4D9C-B3AE-2C101E50FE94,2017-12-13T13:21:15.147Z,2025-04-24T15:15:54.614Z
704,4BC6F9E4-B5BC-4738-B2A9-0D551F01A7CE,2017-12-13T13:21:15.180Z,2025-04-24T15:15:54.614Z
705,E52591AF-0C07-4C06-8CAD-1E483439121F,2017-12-13T13:21:15.210Z,2025-04-24T15:15:54.614Z
706,0423423F-E016-4429-846C-CB5BCDDB357D,2017-12-13T13:21:15.240Z,2025-04-24T15:15:54.614Z
707,735BC1F3-080B-4DDF-885F-DB68CA5ADA47,2017-12-13T13:21:15.273Z,2025-04-24T15:15:54.614Z
708,547B42EA-A4D5-46D1-A1B7-5D2A33425E24,2017-12-13T13:21:15.303Z,2025-04-24T15:15:54.614Z
709,14976CC0-EE7C-41EE-ADD6-629CAC0B9A64,2017-12-13T13:21:15.337Z,2025-04-24T15:15:54.614Z
710,930F8245-1752-4DFF-96DD-F87CC9078092,2017-12-13T13:21:15.350Z,2025-04-24T15:15:54.614Z
711,53DD7EDA-F844-4C55-B5F6-83370F3BB0AA,2017-12-13T13:21:15.397Z,2025-04-24T15:15:54.614Z
712,3BE99E31-A3A8-4A2C-8F96-40AB9532E626,2017-12-13T13:21:15.413Z,2025-04-24T15:15:54.614Z
713,9655A0AD-8A60-4961-96E9-2A8227FBA5FC,2017-12-13T13:21:15.460Z,2025-04-24T15:15:54.614Z
714,911C89B3-75BF-4B39-B3A7-7319C936680D,2017-12-13T13:21:15.477Z,2025-04-24T15:15:54.614Z
715,CBDF73FC-3EA1-4333-8687-F600CD0223CD,2017-12-13T13:21:15.523Z,2025-04-24T15:15:54.614Z
716,B10FA7F5-8B49-4340-8A6D-1B5A06482F7E,2017-12-13T13:21:15.540Z,2025-04-24T15:15:54.614Z
717,823AFA5E-8DFA-41F0-899B-9B0E165B5FFB,2017-12-13T13:21:15.587Z,2025-04-24T15:15:54.614Z
718,B9454A81-4885-4624-939E-3D59425A7D59,2017-12-13T13:21:15.600Z,2025-04-24T15:15:54.614Z
